"CU_Name","CU_acro","DU_ID","CU_ID","Pop_Name","Pop_ID","Year","EstClass","SpnForTrend_Total","StartYear","UseYear","SpnForTrend_Wild","SpnForAbd_Total","SpnForAbd_Wild","Recruits_Total","Recruits_Wild"
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","LEMIEUX CREEK",46648,2021,"RELATIVE ABUNDANCE (TYPE-4)",11,1997,TRUE,11,11,11,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","LEMIEUX CREEK",46648,2022,"RELATIVE ABUNDANCE (TYPE-3)",23,1997,TRUE,23,23,23,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,1997,"RELATIVE ABUNDANCE (TYPE-4)",7830,1997,TRUE,7830,7830,7830,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,1998,"RELATIVE ABUNDANCE (TYPE-4)",7007,1997,TRUE,7007,7007,7007,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,1999,"RELATIVE ABUNDANCE (TYPE-4)",3837,1997,TRUE,3837,3837,3837,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2000,"RELATIVE ABUNDANCE (TYPE-4)",4563,1997,TRUE,4563,4563,4563,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2001,"RELATIVE ABUNDANCE (TYPE-4)",3588,1997,TRUE,3588,3588,3588,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2002,"RELATIVE ABUNDANCE (TYPE-4)",5689,1997,TRUE,5689,5689,5689,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2003,"RELATIVE ABUNDANCE (TYPE-4)",6234,1997,TRUE,6234,6234,6234,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2004,"RELATIVE ABUNDANCE (TYPE-4)",4622,1997,TRUE,4622,4622,4622,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2005,"RELATIVE ABUNDANCE (TYPE-4)",3519,1997,TRUE,3519,3519,3519,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2006,"RELATIVE ABUNDANCE (TYPE-4)",3768,1997,TRUE,3768,3768,3768,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2007,"RELATIVE ABUNDANCE (TYPE-4)",1895,1997,TRUE,1895,1895,1895,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2008,"RELATIVE ABUNDANCE (TYPE-4)",3307,1997,TRUE,3307,3307,3307,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2009,"RELATIVE ABUNDANCE (TYPE-4)",5980,1997,TRUE,5980,5980,5980,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2010,"RELATIVE ABUNDANCE (TYPE-4)",1102,1997,TRUE,1102,1102,1102,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2011,"RELATIVE ABUNDANCE (TYPE-4)",1198,1997,TRUE,1198,1198,1198,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2012,"RELATIVE ABUNDANCE (TYPE-4)",1988,1997,TRUE,1988,1988,1988,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2013,"RELATIVE ABUNDANCE (TYPE-4)",2163,1997,TRUE,2163,2163,2163,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2014,"RELATIVE ABUNDANCE (TYPE-4)",2769,1997,TRUE,2769,2769,2769,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2015,"RELATIVE ABUNDANCE (TYPE-4)",5194,1997,TRUE,5194,5194,5194,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2016,"RELATIVE ABUNDANCE (TYPE-4)",697,1997,TRUE,697,697,697,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2017,"RELATIVE ABUNDANCE (TYPE-4)",1406,1997,TRUE,1406,1406,1406,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2018,"RELATIVE ABUNDANCE (TYPE-4)",514,1997,TRUE,514,514,514,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2019,"RELATIVE ABUNDANCE (TYPE-4)",783,1997,TRUE,783,783,783,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2020,"RELATIVE ABUNDANCE (TYPE-4)",3532,1997,TRUE,3532,3532,3532,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2021,"RELATIVE ABUNDANCE (TYPE-4)",3780,1997,TRUE,3780,3780,3780,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","CLEARWATER RIVER",46688,2022,"RELATIVE ABUNDANCE (TYPE-4)",5580,1997,TRUE,5580,5580,5580,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1997,"RELATIVE ABUNDANCE (TYPE-4)",260,1997,TRUE,260,260,260,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1998,"RELATIVE ABUNDANCE (TYPE-4)",341,1997,TRUE,341,341,341,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,1999,"RELATIVE ABUNDANCE (TYPE-4)",91,1997,TRUE,91,91,91,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2000,"RELATIVE ABUNDANCE (TYPE-4)",245,1997,TRUE,245,245,245,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2001,"RELATIVE ABUNDANCE (TYPE-4)",172,1997,TRUE,172,172,172,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2002,"RELATIVE ABUNDANCE (TYPE-4)",166,1997,TRUE,166,166,166,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2003,"RELATIVE ABUNDANCE (TYPE-4)",929,1997,TRUE,929,929,929,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2004,"RELATIVE ABUNDANCE (TYPE-4)",317,1997,TRUE,317,317,317,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2005,"RELATIVE ABUNDANCE (TYPE-4)",269,1997,TRUE,269,269,269,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2006,"RELATIVE ABUNDANCE (TYPE-4)",217,1997,TRUE,217,217,217,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2007,"RELATIVE ABUNDANCE (TYPE-4)",74,1997,TRUE,74,74,74,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2008,"RELATIVE ABUNDANCE (TYPE-4)",52,1997,TRUE,52,52,52,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2009,"RELATIVE ABUNDANCE (TYPE-4)",214,1997,TRUE,214,214,214,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2010,"RELATIVE ABUNDANCE (TYPE-4)",6,1997,TRUE,6,6,6,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2011,"RELATIVE ABUNDANCE (TYPE-4)",65,1997,TRUE,65,65,65,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2012,"RELATIVE ABUNDANCE (TYPE-4)",46,1997,TRUE,46,46,46,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2013,"RELATIVE ABUNDANCE (TYPE-4)",38,1997,TRUE,38,38,38,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2014,"RELATIVE ABUNDANCE (TYPE-4)",62,1997,TRUE,62,62,62,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2015,"RELATIVE ABUNDANCE (TYPE-4)",105,1997,TRUE,105,105,105,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2016,"RELATIVE ABUNDANCE (TYPE-4)",2,1997,TRUE,2,2,2,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2017,"RELATIVE ABUNDANCE (TYPE-4)",2,1997,TRUE,2,2,2,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2018,"RELATIVE ABUNDANCE (TYPE-4)",0,1997,TRUE,0,0,0,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2019,"RELATIVE ABUNDANCE (TYPE-4)",26,1997,TRUE,26,26,26,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2020,"RELATIVE ABUNDANCE (TYPE-4)",17,1997,TRUE,17,17,17,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2021,"RELATIVE ABUNDANCE (TYPE-4)",35,1997,TRUE,35,35,35,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","MAHOOD RIVER",46708,2022,"RELATIVE ABUNDANCE (TYPE-4)",18,1997,TRUE,18,18,18,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1997,"RELATIVE ABUNDANCE (TYPE-4)",1230,1997,TRUE,1230,1230,1230,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1998,"RELATIVE ABUNDANCE (TYPE-3)",405,1997,TRUE,405,405,405,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,1999,"RELATIVE ABUNDANCE (TYPE-3)",1095,1997,TRUE,1095,1095,1095,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2000,"RELATIVE ABUNDANCE (TYPE-3)",936,1997,TRUE,936,936,936,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2001,"RELATIVE ABUNDANCE (TYPE-4)",237,1997,TRUE,237,237,237,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2002,"RELATIVE ABUNDANCE (TYPE-3)",443,1997,TRUE,443,443,443,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2003,"RELATIVE ABUNDANCE (TYPE-4)",311,1997,TRUE,311,311,311,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2004,"RELATIVE ABUNDANCE (TYPE-3)",741,1997,TRUE,741,741,741,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2005,"RELATIVE ABUNDANCE (TYPE-4)",132,1997,TRUE,132,132,132,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2006,"RELATIVE ABUNDANCE (TYPE-3)",152,1997,TRUE,152,152,152,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2007,"RELATIVE ABUNDANCE (TYPE-3)",38,1997,TRUE,38,38,38,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2008,"RELATIVE ABUNDANCE (TYPE-3)",395,1997,TRUE,395,395,395,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2009,"RELATIVE ABUNDANCE (TYPE-3)",194,1997,TRUE,194,194,194,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2010,"RELATIVE ABUNDANCE (TYPE-3)",128,1997,TRUE,128,128,128,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2011,"RELATIVE ABUNDANCE (TYPE-3)",37,1997,TRUE,37,37,37,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2012,"RELATIVE ABUNDANCE (TYPE-3)",166,1997,TRUE,166,166,166,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2013,"RELATIVE ABUNDANCE (TYPE-3)",134,1997,TRUE,134,134,134,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2014,"RELATIVE ABUNDANCE (TYPE-3)",203,1997,TRUE,203,203,203,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2015,"RELATIVE ABUNDANCE (TYPE-3)",134,1997,TRUE,134,134,134,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2016,"RELATIVE ABUNDANCE (TYPE-4)",35,1997,TRUE,35,35,35,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2017,"RELATIVE ABUNDANCE (TYPE-3)",29,1997,TRUE,29,29,29,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2018,"RELATIVE ABUNDANCE (TYPE-3)",95,1997,TRUE,95,95,95,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2019,"RELATIVE ABUNDANCE (TYPE-4)",106,1997,TRUE,106,106,106,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2020,"RELATIVE ABUNDANCE (TYPE-4)",122,1997,TRUE,122,122,122,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2021,"RELATIVE ABUNDANCE (TYPE-4)",106,1997,TRUE,106,106,106,NA,NA
"North Thompson_SU_1.3","NTh-sum","DU17","CK-19","RAFT RIVER",46718,2022,"RELATIVE ABUNDANCE (TYPE-3)",146,1997,TRUE,146,146,146,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,1999,"RELATIVE ABUNDANCE (TYPE-3)",524,1999,TRUE,524,524,524,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2000,"RELATIVE ABUNDANCE (TYPE-3)",1511,1999,TRUE,1511,1511,1511,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2001,"RELATIVE ABUNDANCE (TYPE-4)",1121,1999,TRUE,1121,1121,1121,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2002,"RELATIVE ABUNDANCE (TYPE-3)",480,1999,TRUE,480,480,480,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2003,"RELATIVE ABUNDANCE (TYPE-3)",45,1999,TRUE,45,45,45,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2004,"RELATIVE ABUNDANCE (TYPE-3)",538,1999,TRUE,538,538,538,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2005,"RELATIVE ABUNDANCE (TYPE-3)",189,1999,TRUE,189,189,189,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2006,"RELATIVE ABUNDANCE (TYPE-3)",198,1999,TRUE,198,198,198,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2007,"RELATIVE ABUNDANCE (TYPE-3)",38,1999,TRUE,38,38,38,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2008,"RELATIVE ABUNDANCE (TYPE-3)",97,1999,TRUE,97,97,97,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2009,"RELATIVE ABUNDANCE (TYPE-3)",91,1999,TRUE,91,91,91,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2010,"RELATIVE ABUNDANCE (TYPE-3)",72,1999,TRUE,72,72,72,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2011,"RELATIVE ABUNDANCE (TYPE-3)",91,1999,TRUE,91,91,91,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2012,"RELATIVE ABUNDANCE (TYPE-3)",91,1999,TRUE,91,91,91,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2013,"RELATIVE ABUNDANCE (TYPE-3)",17,1999,TRUE,17,17,17,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2014,"RELATIVE ABUNDANCE (TYPE-3)",62,1999,TRUE,62,62,62,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2015,"RELATIVE ABUNDANCE (TYPE-3)",58,1999,TRUE,58,58,58,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2016,"RELATIVE ABUNDANCE (TYPE-4)",40,1999,TRUE,40,40,40,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2017,"RELATIVE ABUNDANCE (TYPE-3)",20,1999,TRUE,20,20,20,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2018,"RELATIVE ABUNDANCE (TYPE-4)",9,1999,TRUE,9,9,9,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2019,"RELATIVE ABUNDANCE (TYPE-3)",149,1999,TRUE,149,149,149,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2020,"RELATIVE ABUNDANCE (TYPE-4)",111,1999,TRUE,111,111,111,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2021,"RELATIVE ABUNDANCE (TYPE-4)",32,1999,TRUE,32,32,32,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","FINN CREEK",46790,2022,"RELATIVE ABUNDANCE (TYPE-4)",109,1999,TRUE,109,109,109,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,1999,"RELATIVE ABUNDANCE (TYPE-4)",11,1999,TRUE,11,11,11,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2000,"RELATIVE ABUNDANCE (TYPE-4)",235,1999,TRUE,235,235,235,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2001,"RELATIVE ABUNDANCE (TYPE-4)",88,1999,TRUE,88,88,88,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2002,"RELATIVE ABUNDANCE (TYPE-4)",480,1999,TRUE,480,480,480,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2003,"RELATIVE ABUNDANCE (TYPE-4)",329,1999,TRUE,329,329,329,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2004,"RELATIVE ABUNDANCE (TYPE-4)",152,1999,TRUE,152,152,152,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2005,"INFILL",142.657681682449,1999,TRUE,142.657681682449,142.657681682449,142.657681682449,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2006,"RELATIVE ABUNDANCE (TYPE-4)",212,1999,TRUE,212,212,212,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2007,"RELATIVE ABUNDANCE (TYPE-4)",117,1999,TRUE,117,117,117,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2008,"RELATIVE ABUNDANCE (TYPE-4)",141,1999,TRUE,141,141,141,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2009,"RELATIVE ABUNDANCE (TYPE-4)",63,1999,TRUE,63,63,63,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2010,"RELATIVE ABUNDANCE (TYPE-4)",152,1999,TRUE,152,152,152,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2011,"RELATIVE ABUNDANCE (TYPE-4)",228,1999,TRUE,228,228,228,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2012,"RELATIVE ABUNDANCE (TYPE-4)",105,1999,TRUE,105,105,105,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2013,"RELATIVE ABUNDANCE (TYPE-4)",142,1999,TRUE,142,142,142,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2014,"RELATIVE ABUNDANCE (TYPE-4)",80,1999,TRUE,80,80,80,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2015,"INFILL",43.7785478178944,1999,TRUE,43.7785478178944,43.7785478178944,43.7785478178944,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2016,"RELATIVE ABUNDANCE (TYPE-4)",134,1999,TRUE,134,134,134,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2017,"RELATIVE ABUNDANCE (TYPE-4)",72,1999,TRUE,72,72,72,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2018,"RELATIVE ABUNDANCE (TYPE-4)",52,1999,TRUE,52,52,52,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2019,"RELATIVE ABUNDANCE (TYPE-4)",275,1999,TRUE,275,275,275,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2020,"RELATIVE ABUNDANCE (TYPE-4)",362,1999,TRUE,362,362,362,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2021,"RELATIVE ABUNDANCE (TYPE-4)",249,1999,TRUE,249,249,249,NA,NA
"North Thompson_SP_1.3","NTh-spr","DU16","CK-18","BLUE RIVER",46801,2022,"RELATIVE ABUNDANCE (TYPE-4)",260,1999,TRUE,260,260,260,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,1995,"RELATIVE ABUNDANCE (TYPE-4)",289,1995,TRUE,289,289,289,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,1996,"RELATIVE ABUNDANCE (TYPE-4)",732,1995,TRUE,732,732,732,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,1997,"RELATIVE ABUNDANCE (TYPE-4)",358,1995,TRUE,358,358,358,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,1998,"RELATIVE ABUNDANCE (TYPE-4)",589,1995,TRUE,589,589,589,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,1999,"RELATIVE ABUNDANCE (TYPE-4)",277,1995,TRUE,277,277,277,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,2000,"RELATIVE ABUNDANCE (TYPE-4)",229,1995,TRUE,229,229,229,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,2001,"RELATIVE ABUNDANCE (TYPE-4)",243,1995,TRUE,243,243,243,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,2002,"RELATIVE ABUNDANCE (TYPE-4)",520,1995,TRUE,520,520,520,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,2003,"RELATIVE ABUNDANCE (TYPE-4)",686,1995,TRUE,686,686,686,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,2004,"RELATIVE ABUNDANCE (TYPE-4)",222,1995,TRUE,222,222,222,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,2005,"RELATIVE ABUNDANCE (TYPE-4)",97,1995,TRUE,97,97,97,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,2006,"RELATIVE ABUNDANCE (TYPE-4)",159,1995,TRUE,159,159,159,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,2007,"RELATIVE ABUNDANCE (TYPE-4)",91,1995,TRUE,91,91,91,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,2008,"OtherSource",2019,1995,TRUE,2019,2019,2019,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,2009,"RELATIVE ABUNDANCE (TYPE-4)",243,1995,TRUE,243,243,243,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,2010,"OtherSource",1695,1995,TRUE,1695,1695,1695,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,2011,"OtherSource",754,1995,TRUE,754,754,754,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,2012,"RELATIVE ABUNDANCE (TYPE-4)",82,1995,TRUE,82,82,82,NA,NA
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","CHILCOTIN RIVER-UPPER",46841,2013,"RELATIVE ABUNDANCE (TYPE-4)",223,1995,TRUE,223,223,223,NA,NA
