"CU_Name","CU_acro","DU_ID","CU_ID","Pop_Name","Pop_ID","Year","EstClass","SpnForTrend_Total","pNOS_Used","SpnForTrend_Wild","StartYear","UseYear","SpnForAbd_Total","SpnForAbd_Wild","Recruits_Total","Recruits_Wild"
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,1998,"RELATIVE ABUNDANCE (TYPE-4)",186,"1",186,1995,TRUE,186,186,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,1999,"RELATIVE ABUNDANCE (TYPE-4)",86,"1",86,1995,TRUE,86,86,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2000,"RELATIVE ABUNDANCE (TYPE-4)",212,"1",212,1995,TRUE,212,212,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2001,"RELATIVE ABUNDANCE (TYPE-4)",411,"1",411,1995,TRUE,411,411,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2002,"RELATIVE ABUNDANCE (TYPE-4)",820,"1",820,1995,TRUE,820,820,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2003,"RELATIVE ABUNDANCE (TYPE-4)",569,"1",569,1995,TRUE,569,569,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2004,"INFILL",290.142827462534,"1",290.142827462534,1995,TRUE,290.142827462534,290.142827462534,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2005,"RELATIVE ABUNDANCE (TYPE-4)",151,"1",151,1995,TRUE,151,151,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2006,"RELATIVE ABUNDANCE (TYPE-4)",172,"1",172,1995,TRUE,172,172,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2007,"RELATIVE ABUNDANCE (TYPE-4)",114,"1",114,1995,TRUE,114,114,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2008,"RELATIVE ABUNDANCE (TYPE-4)",145,"1",145,1995,TRUE,145,145,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2009,"RELATIVE ABUNDANCE (TYPE-4)",311,"1",311,1995,TRUE,311,311,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2010,"RELATIVE ABUNDANCE (TYPE-4)",75,"1",75,1995,TRUE,75,75,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2011,"RELATIVE ABUNDANCE (TYPE-4)",55,"1",55,1995,TRUE,55,55,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2012,"RELATIVE ABUNDANCE (TYPE-4)",35,"1",35,1995,TRUE,35,35,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2013,"RELATIVE ABUNDANCE (TYPE-4)",125,"1",125,1995,TRUE,125,125,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2014,"RELATIVE ABUNDANCE (TYPE-4)",237,"1",237,1995,TRUE,237,237,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2015,"RELATIVE ABUNDANCE (TYPE-4)",115,"1",115,1995,TRUE,115,115,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2016,"RELATIVE ABUNDANCE (TYPE-4)",65,"1",65,1995,TRUE,65,65,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2017,"RELATIVE ABUNDANCE (TYPE-4)",42,"1",42,1995,TRUE,42,42,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2018,"RELATIVE ABUNDANCE (TYPE-4)",55,"1",55,1995,TRUE,55,55,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","GOAT RIVER",47538,2019,"RELATIVE ABUNDANCE (TYPE-4)",2,"1",2,1995,TRUE,2,2,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1995,"INFILL",78.2049483393764,"1",78.2049483393764,1995,TRUE,78.2049483393764,78.2049483393764,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1996,"INFILL",45.7563559467164,"1",45.7563559467164,1995,TRUE,45.7563559467164,45.7563559467164,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1997,"INFILL",50.6119887424833,"1",50.6119887424833,1995,TRUE,50.6119887424833,50.6119887424833,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1998,"RELATIVE ABUNDANCE (TYPE-4)",20,"1",20,1995,TRUE,20,20,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,1999,"INFILL",29.2957317780821,"1",29.2957317780821,1995,TRUE,29.2957317780821,29.2957317780821,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2000,"RELATIVE ABUNDANCE (TYPE-4)",32,"1",32,1995,TRUE,32,32,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2001,"RELATIVE ABUNDANCE (TYPE-4)",9,"1",9,1995,TRUE,9,9,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2002,"RELATIVE ABUNDANCE (TYPE-4)",122,"1",122,1995,TRUE,122,122,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2003,"RELATIVE ABUNDANCE (TYPE-4)",49,"1",49,1995,TRUE,49,49,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2004,"RELATIVE ABUNDANCE (TYPE-4)",68,"1",68,1995,TRUE,68,68,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2005,"RELATIVE ABUNDANCE (TYPE-4)",78,"1",78,1995,TRUE,78,78,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2006,"RELATIVE ABUNDANCE (TYPE-4)",11,"1",11,1995,TRUE,11,11,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2007,"RELATIVE ABUNDANCE (TYPE-4)",17,"1",17,1995,TRUE,17,17,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2008,"RELATIVE ABUNDANCE (TYPE-4)",18,"1",18,1995,TRUE,18,18,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2009,"RELATIVE ABUNDANCE (TYPE-4)",118,"1",118,1995,TRUE,118,118,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2010,"RELATIVE ABUNDANCE (TYPE-4)",29,"1",29,1995,TRUE,29,29,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2011,"RELATIVE ABUNDANCE (TYPE-4)",35,"1",35,1995,TRUE,35,35,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2012,"RELATIVE ABUNDANCE (TYPE-4)",5,"1",5,1995,TRUE,5,5,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2013,"RELATIVE ABUNDANCE (TYPE-4)",25,"1",25,1995,TRUE,25,25,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2014,"RELATIVE ABUNDANCE (TYPE-4)",23,"1",23,1995,TRUE,23,23,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2015,"RELATIVE ABUNDANCE (TYPE-4)",28,"1",28,1995,TRUE,28,28,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2016,"RELATIVE ABUNDANCE (TYPE-4)",8,"1",8,1995,TRUE,8,8,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2017,"RELATIVE ABUNDANCE (TYPE-4)",6,"1",6,1995,TRUE,6,6,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2018,"RELATIVE ABUNDANCE (TYPE-4)",0,"1",0,1995,TRUE,0,0,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","MCKALE RIVER",47548,2019,"INFILL",4.17566468138107,"1",4.17566468138107,1995,TRUE,4.17566468138107,4.17566468138107,NA,NA
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2002,"RELATIVE ABUNDANCE (TYPE-4)",276,"1",276,2002,TRUE,276,276,NA,NA
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2003,"RELATIVE ABUNDANCE (TYPE-4)",180,"1",180,2002,TRUE,180,180,NA,NA
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2005,"RELATIVE ABUNDANCE (TYPE-4)",188,"1",188,2002,TRUE,188,188,NA,NA
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2006,"RELATIVE ABUNDANCE (TYPE-4)",211,"1",211,2002,TRUE,211,211,NA,NA
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2007,"RELATIVE ABUNDANCE (TYPE-4)",103,"1",103,2002,TRUE,103,103,NA,NA
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2008,"RELATIVE ABUNDANCE (TYPE-4)",198,"1",198,2002,TRUE,198,198,NA,NA
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2009,"RELATIVE ABUNDANCE (TYPE-4)",105,"1",105,2002,TRUE,105,105,NA,NA
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2010,"RELATIVE ABUNDANCE (TYPE-4)",85,"1",85,2002,TRUE,85,85,NA,NA
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2011,"RELATIVE ABUNDANCE (TYPE-4)",178,"1",178,2002,TRUE,178,178,NA,NA
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2012,"RELATIVE ABUNDANCE (TYPE-4)",103,"1",103,2002,TRUE,103,103,NA,NA
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2014,"RELATIVE ABUNDANCE (TYPE-4)",75,"1",75,2002,TRUE,75,75,NA,NA
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2016,"RELATIVE ABUNDANCE (TYPE-4)",49,"1",49,2002,TRUE,49,49,NA,NA
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2017,"RELATIVE ABUNDANCE (TYPE-4)",74,"1",74,2002,TRUE,74,74,NA,NA
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2018,"RELATIVE ABUNDANCE (TYPE-4)",175,"1",175,2002,TRUE,175,175,NA,NA
"Lower Fraser River-Upper Pitt_SU_1.3","LFR-UPITT","DU4","CK-05","PITT RIVER-UPPER",47921,2019,"RELATIVE ABUNDANCE (TYPE-4)",18,"1",18,2002,TRUE,18,18,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2002,"OtherSource",1062,"1",1062,2002,TRUE,1062,1062,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2003,"OtherSource",1057,"1",1057,2002,TRUE,1057,1057,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2004,"OtherSource",1120,"1",1120,2002,TRUE,1120,1120,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2005,"OtherSource",1316,"1",1316,2002,TRUE,1316,1316,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2006,"OtherSource",1588,"1",1588,2002,TRUE,1588,1588,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2007,"OtherSource",1231,"1",1231,2002,TRUE,1231,1231,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2008,"QualFiltered",NA,"1",NA,2002,TRUE,NA,NA,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2009,"QualFiltered",NA,"1",NA,2002,TRUE,NA,NA,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2010,"QualFiltered",NA,"1",NA,2002,TRUE,NA,NA,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2011,"RELATIVE ABUNDANCE (TYPE-4)",50,"1",50,2002,TRUE,50,50,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2012,"RELATIVE ABUNDANCE (TYPE-4)",50,"1",50,2002,TRUE,50,50,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2013,"RELATIVE ABUNDANCE (TYPE-4)",51,"1",51,2002,TRUE,51,51,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2014,"RELATIVE ABUNDANCE (TYPE-4)",500,"1",500,2002,TRUE,500,500,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2015,"OtherSource",50,"1",50,2002,TRUE,50,50,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2017,"QualFiltered",NA,"1",NA,2002,TRUE,NA,NA,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2018,"OtherSource",50,"1",50,2002,TRUE,50,50,NA,NA
"Fraser-Cross-CU Supplementation Exclusion","FR-XCU","DU_NA","CK-9006","STAVE RIVER",48009,2019,"OtherSource",60,"1",60,2002,TRUE,60,60,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1990,"OtherSource",77,"1",77,1990,TRUE,77,77,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1991,"OtherSource",238,"1",238,1990,TRUE,238,238,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1992,"OtherSource",369,"1",369,1990,TRUE,369,369,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1993,"OtherSource",850,"1",850,1990,TRUE,850,850,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1994,"OtherSource",685,"1",685,1990,TRUE,685,685,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1995,"OtherSource",393,"1",393,1990,TRUE,393,393,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1996,"OtherSource",1098,"1",1098,1990,TRUE,1098,1098,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1997,"OtherSource",249,"1",249,1990,TRUE,249,249,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1998,"OtherSource",559,"1",559,1990,TRUE,559,559,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,1999,"OtherSource",876,"1",876,1990,TRUE,876,876,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2000,"OtherSource",894,"1",894,1990,TRUE,894,894,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2001,"OtherSource",1174,"1",1174,1990,TRUE,1174,1174,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2002,"OtherSource",847,"1",847,1990,TRUE,847,847,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2003,"OtherSource",2323,"1",2323,1990,TRUE,2323,2323,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2004,"OtherSource",1437,"1",1437,1990,TRUE,1437,1437,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2005,"OtherSource",1335,"1",1335,1990,TRUE,1335,1335,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2006,"OtherSource",830,"1",830,1990,TRUE,830,830,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2007,"OtherSource",464,"1",464,1990,TRUE,464,464,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2008,"OtherSource",1147,"1",1147,1990,TRUE,1147,1147,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2009,"INFILL",119.937106843831,"1",119.937106843831,1990,TRUE,119.937106843831,119.937106843831,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2010,"OtherSource",1847,"1",1847,1990,TRUE,1847,1847,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2011,"OtherSource",1505,"1",1505,1990,TRUE,1505,1505,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2012,"OtherSource",350,"1",350,1990,TRUE,350,350,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2013,"OtherSource",1616,"1",1616,1990,TRUE,1616,1616,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2014,"OtherSource",1740,"1",1740,1990,TRUE,1740,1740,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2015,"OtherSource",412,"1",412,1990,TRUE,412,412,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2016,"INFILL",890.262751159196,"1",890.262751159196,1990,TRUE,890.262751159196,890.262751159196,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2017,"OtherSource",426,"1",426,1990,TRUE,426,426,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2018,"OtherSource",137,"1",137,1990,TRUE,137,137,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","LANG CREEK",49002,2019,"OtherSource",1722,"1",1722,1990,TRUE,1722,1722,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1990,"INFILL",8.95987341048934,"1",8.95987341048934,1990,TRUE,8.95987341048934,8.95987341048934,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1991,"INFILL",34.4039338137574,"1",34.4039338137574,1990,TRUE,34.4039338137574,34.4039338137574,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1992,"OtherSource",14,"1",14,1990,TRUE,14,14,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1993,"OtherSource",18,"1",18,1990,TRUE,18,18,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1994,"OtherSource",28,"1",28,1990,TRUE,28,28,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1995,"OtherSource",27,"1",27,1990,TRUE,27,27,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1996,"OtherSource",31,"1",31,1990,TRUE,31,31,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1997,"OtherSource",14,"1",14,1990,TRUE,14,14,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1998,"OtherSource",11,"1",11,1990,TRUE,11,11,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,1999,"OtherSource",30,"1",30,1990,TRUE,30,30,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2000,"OtherSource",46,"1",46,1990,TRUE,46,46,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2001,"OtherSource",258,"1",258,1990,TRUE,258,258,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2002,"OtherSource",15,"1",15,1990,TRUE,15,15,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2003,"OtherSource",69,"1",69,1990,TRUE,69,69,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2004,"OtherSource",337,"1",337,1990,TRUE,337,337,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2005,"OtherSource",104,"1",104,1990,TRUE,104,104,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2006,"OtherSource",91,"1",91,1990,TRUE,91,91,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2007,"OtherSource",74,"1",74,1990,TRUE,74,74,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2008,"OtherSource",85,"1",85,1990,TRUE,85,85,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2009,"OtherSource",80,"1",80,1990,TRUE,80,80,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2010,"OtherSource",117,"1",117,1990,TRUE,117,117,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2011,"OtherSource",78,"1",78,1990,TRUE,78,78,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2012,"RELATIVE ABUNDANCE (TYPE-3)",4,"1",4,1990,TRUE,4,4,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2013,"OtherSource",127,"1",127,1990,TRUE,127,127,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2014,"OtherSource",3,"1",3,1990,TRUE,3,3,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2015,"OtherSource",35,"1",35,1990,TRUE,35,35,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2016,"OtherSource",70,"1",70,1990,TRUE,70,70,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2017,"INFILL",33.4957291666667,"1",33.4957291666667,1990,TRUE,33.4957291666667,33.4957291666667,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2018,"OtherSource",119,"1",119,1990,TRUE,119,119,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","SLIAMMON CREEK",49062,2019,"OtherSource",56,"1",56,1990,TRUE,56,56,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","CAPILANO RIVER",49873,1990,"OtherSource",104,"0.2044",4.34505344,1990,TRUE,104,4.34505344,NA,NA
"Southern BC-Cross-CU Supplementation Exclusion","sBC-XCU","DU_NA","CK-9007","CAPILANO RIVER",49873,1991,"OtherSource",457,"0.2044",19.09316752,1990,TRUE,457,19.09316752,NA,NA
