,CU_Name,NME,Year,Props,SiteEsc,Area,Rabcode,CUEsc,Escape,CU
11260,6 - Georgia Strait,HUNAECHIN CREEK,1992,0.001994711,2000,16,90-2300-020,468587.4611,2000,GS
11261,6 - Georgia Strait,HUNAECHIN CREEK,1993,0.001994711,2000,16,90-2300-020,560026.6633,2000,GS
11262,6 - Georgia Strait,HUNAECHIN CREEK,1994,0.001994711,1500,16,90-2300-020,422605.6845,1500,GS
11263,6 - Georgia Strait,HUNAECHIN CREEK,1995,0.001994711,250,16,90-2300-020,201553.5462,250,GS
11264,6 - Georgia Strait,HUNAECHIN CREEK,1996,0.001994711,500,16,90-2300-020,242954.357,500,GS
11265,6 - Georgia Strait,HUNAECHIN CREEK,1997,0.001994711,200,16,90-2300-020,272481.1107,200,GS
11266,6 - Georgia Strait,HUNAECHIN CREEK,1998,0.001994711,260,16,90-2300-020,500719.1104,260,GS
11267,6 - Georgia Strait,HUNAECHIN CREEK,1999,0.001994711,40,16,90-2300-020,268171.1065,40,GS
11268,6 - Georgia Strait,HUNAECHIN CREEK,2000,0.001994711,74,16,90-2300-020,120869.7782,74,GS
11269,6 - Georgia Strait,HUNAECHIN CREEK,2001,0.001994711,210,16,90-2300-020,516819.9925,210,GS
11270,6 - Georgia Strait,HUNAECHIN CREEK,2002,0.001994711,257,16,90-2300-020,443636.2486,257,GS
11271,6 - Georgia Strait,HUNAECHIN CREEK,2003,0.001994711,1042.507033,16,90-2300-020,522635.7279,1042.507033,GS
11272,6 - Georgia Strait,HUNAECHIN CREEK,2004,0.001994711,1219.111845,16,90-2300-020,611172.286,1219.111845,GS
11273,6 - Georgia Strait,HUNAECHIN CREEK,2005,0.001994711,792.8873321,16,90-2300-020,397494.9184,792.8873321,GS
11274,6 - Georgia Strait,HUNAECHIN CREEK,2006,0.001994711,150,16,90-2300-020,387091.2143,150,GS
11275,6 - Georgia Strait,HUNAECHIN CREEK,2007,0.001994711,450,16,90-2300-020,486201.7893,450,GS
11276,6 - Georgia Strait,HUNAECHIN CREEK,2008,0.001994711,733.6593285,16,90-2300-020,367802.3889,733.6593285,GS
11277,6 - Georgia Strait,HUNAECHIN CREEK,2009,0.001994711,717.2662032,16,90-2300-020,359584.0914,717.2662032,GS
11278,6 - Georgia Strait,HUNAECHIN CREEK,2010,0.001994711,60,16,90-2300-020,250890.7966,60,GS
11279,6 - Georgia Strait,HUNAECHIN CREEK,2011,0.001994711,2500,16,90-2300-020,481719.7744,2500,GS
11280,6 - Georgia Strait,HUNAECHIN CREEK,2012,0.001994711,1311.755594,16,90-2300-020,657616.9924,1311.755594,GS
11281,6 - Georgia Strait,HUNAECHIN CREEK,2013,0.001994711,991.7280445,16,90-2300-020,497178.9082,991.7280445,GS
11282,6 - Georgia Strait,HUNAECHIN CREEK,2014,0.001994711,971.2323941,16,90-2300-020,486903.9088,971.2323941,GS
11283,6 - Georgia Strait,HUNAECHIN CREEK,2015,0.001994711,699.0700802,16,90-2300-020,350461.9045,699.0700802,GS
11284,6 - Georgia Strait,HUNAECHIN CREEK,2016,0.001994711,1602.091388,16,90-2300-020,803169.8323,1602.091388,GS
11285,6 - Georgia Strait,HUNAECHIN CREEK,2017,0.001994711,1087.422807,16,90-2300-020,545153.1666,1087.422807,GS
11286,6 - Georgia Strait,HUNAECHIN CREEK,2018,0.001994711,1008.728672,16,90-2300-020,505701.7621,1008.728672,GS
11287,6 - Georgia Strait,JEFFERD CREEK,1953,0.002225849,1500,16,90-2585,321121.143,1500,GS
11288,6 - Georgia Strait,JEFFERD CREEK,1954,0.002225849,750,16,90-2585,438333.6937,750,GS
11289,6 - Georgia Strait,JEFFERD CREEK,1955,0.002225849,750,16,90-2585,148884.4557,750,GS
11290,6 - Georgia Strait,JEFFERD CREEK,1956,0.002225849,750,16,90-2585,177435.1205,750,GS
11291,6 - Georgia Strait,JEFFERD CREEK,1957,0.002225849,1500,16,90-2585,351511.0603,1500,GS
11292,6 - Georgia Strait,JEFFERD CREEK,1958,0.002225849,750,16,90-2585,463158.9219,750,GS
11293,6 - Georgia Strait,JEFFERD CREEK,1959,0.002225849,400,16,90-2585,275464.5343,400,GS
11294,6 - Georgia Strait,JEFFERD CREEK,1960,0.002225849,200,16,90-2585,141978.4609,200,GS
11295,6 - Georgia Strait,JEFFERD CREEK,1961,0.002225849,75,16,90-2585,159783.2406,75,GS
11296,6 - Georgia Strait,JEFFERD CREEK,1962,0.002225849,25,16,90-2585,191057.0723,25,GS
11297,6 - Georgia Strait,JEFFERD CREEK,1963,0.002225849,200,16,90-2585,110866.1052,200,GS
11298,6 - Georgia Strait,JEFFERD CREEK,1964,0.002225849,200,16,90-2585,157219.4013,200,GS
11299,6 - Georgia Strait,JEFFERD CREEK,1965,0.002225849,200,16,90-2585,118080.5564,200,GS
11300,6 - Georgia Strait,JEFFERD CREEK,1966,0.002225849,400,16,90-2585,298155.7001,400,GS
11301,6 - Georgia Strait,JEFFERD CREEK,1967,0.002225849,50,16,90-2585,186572.1507,50,GS
11302,6 - Georgia Strait,JEFFERD CREEK,1968,0.002225849,150,16,90-2585,392172.5113,150,GS
11303,6 - Georgia Strait,JEFFERD CREEK,1969,0.002225849,150,16,90-2585,283570.9849,150,GS
11304,6 - Georgia Strait,JEFFERD CREEK,1970,0.002225849,400,16,90-2585,209708.7786,400,GS
11305,6 - Georgia Strait,JEFFERD CREEK,1971,0.002225849,300,16,90-2585,137643.3865,300,GS
11306,6 - Georgia Strait,JEFFERD CREEK,1972,0.002225849,200,16,90-2585,445519.0714,200,GS
11307,6 - Georgia Strait,JEFFERD CREEK,1973,0.002225849,400,16,90-2585,322422.6813,400,GS
11308,6 - Georgia Strait,JEFFERD CREEK,1974,0.002225849,1000,16,90-2585,314093.7128,1000,GS
11309,6 - Georgia Strait,JEFFERD CREEK,1975,0.002225849,1000,16,90-2585,160789.4821,1000,GS
11310,6 - Georgia Strait,JEFFERD CREEK,1976,0.002225849,382,16,90-2585,144201.6389,382,GS
11311,6 - Georgia Strait,JEFFERD CREEK,1977,0.002225849,1920,16,90-2585,335391.5467,1920,GS
11312,6 - Georgia Strait,JEFFERD CREEK,1978,0.002225849,3851,16,90-2585,399037.2405,3851,GS
11313,6 - Georgia Strait,JEFFERD CREEK,1979,0.002225849,1500,16,90-2585,183373.0928,1500,GS
11314,6 - Georgia Strait,JEFFERD CREEK,1980,0.002225849,2300,16,90-2585,370154.4963,2300,GS
11315,6 - Georgia Strait,JEFFERD CREEK,1981,0.002225849,2900,16,90-2585,337491.4789,2900,GS
11316,6 - Georgia Strait,JEFFERD CREEK,1982,0.002225849,250,16,90-2585,342252.1139,250,GS
11317,6 - Georgia Strait,JEFFERD CREEK,1983,0.002225849,1700,16,90-2585,315769.47,1700,GS
11318,6 - Georgia Strait,JEFFERD CREEK,1984,0.002225849,2500,16,90-2585,405821.186,2500,GS
11319,6 - Georgia Strait,JEFFERD CREEK,1985,0.002225849,850,16,90-2585,584241.7063,850,GS
11320,6 - Georgia Strait,JEFFERD CREEK,1986,0.002225849,1000,16,90-2585,292263.3941,1000,GS
11321,6 - Georgia Strait,JEFFERD CREEK,1987,0.002225849,1116,16,90-2585,469939.4541,1116,GS
11322,6 - Georgia Strait,JEFFERD CREEK,1988,0.002225849,1050,16,90-2585,441372.3789,1050,GS
11323,6 - Georgia Strait,JEFFERD CREEK,1989,0.002225849,400,16,90-2585,180516.9376,400,GS
11324,6 - Georgia Strait,JEFFERD CREEK,1990,0.002225849,900,16,90-2585,455618.8402,900,GS
11325,6 - Georgia Strait,JEFFERD CREEK,1991,0.002225849,620,16,90-2585,395008.1942,620,GS
11326,6 - Georgia Strait,JEFFERD CREEK,1992,0.002225849,2500,16,90-2585,468587.4611,2500,GS
11327,6 - Georgia Strait,JEFFERD CREEK,1993,0.002225849,490,16,90-2585,560026.6633,490,GS
11328,6 - Georgia Strait,JEFFERD CREEK,1994,0.002225849,940.656445,16,90-2585,422605.6845,940.656445,GS
11329,6 - Georgia Strait,JEFFERD CREEK,1995,0.002225849,448.6277615,16,90-2585,201553.5462,448.6277615,GS
11330,6 - Georgia Strait,JEFFERD CREEK,1996,0.002225849,540.7797153,16,90-2585,242954.357,540.7797153,GS
11331,6 - Georgia Strait,JEFFERD CREEK,1997,0.002225849,1295,16,90-2585,272481.1107,1295,GS
11332,6 - Georgia Strait,JEFFERD CREEK,1998,0.002225849,3000,16,90-2585,500719.1104,3000,GS
11333,6 - Georgia Strait,JEFFERD CREEK,1999,0.002225849,445,16,90-2585,268171.1065,445,GS
11334,6 - Georgia Strait,JEFFERD CREEK,2000,0.002225849,52,16,90-2585,120869.7782,52,GS
11335,6 - Georgia Strait,JEFFERD CREEK,2001,0.002225849,700,16,90-2585,516819.9925,700,GS
11336,6 - Georgia Strait,JEFFERD CREEK,2002,0.002225849,1057,16,90-2585,443636.2486,1057,GS
11337,6 - Georgia Strait,JEFFERD CREEK,2003,0.002225849,1042,16,90-2585,522635.7279,1042,GS
11338,6 - Georgia Strait,JEFFERD CREEK,2004,0.002225849,2194,16,90-2585,611172.286,2194,GS
11339,6 - Georgia Strait,JEFFERD CREEK,2005,0.002225849,1098,16,90-2585,397494.9184,1098,GS
11340,6 - Georgia Strait,JEFFERD CREEK,2006,0.002225849,400,16,90-2585,387091.2143,400,GS
11341,6 - Georgia Strait,JEFFERD CREEK,2007,0.002225849,110,16,90-2585,486201.7893,110,GS
11342,6 - Georgia Strait,JEFFERD CREEK,2008,0.002225849,50,16,90-2585,367802.3889,50,GS
11343,6 - Georgia Strait,JEFFERD CREEK,2009,0.002225849,200,16,90-2585,359584.0914,200,GS
11344,6 - Georgia Strait,JEFFERD CREEK,2010,0.002225849,558.4450316,16,90-2585,250890.7966,558.4450316,GS
11345,6 - Georgia Strait,JEFFERD CREEK,2011,0.002225849,1072.235484,16,90-2585,481719.7744,1072.235484,GS
11346,6 - Georgia Strait,JEFFERD CREEK,2012,0.002225849,1463.756132,16,90-2585,657616.9924,1463.756132,GS
11347,6 - Georgia Strait,JEFFERD CREEK,2013,0.002225849,160,16,90-2585,497178.9082,160,GS
11348,6 - Georgia Strait,JEFFERD CREEK,2014,0.002225849,1083.774584,16,90-2585,486903.9088,1083.774584,GS
11349,6 - Georgia Strait,JEFFERD CREEK,2015,0.002225849,780.0752838,16,90-2585,350461.9045,780.0752838,GS
11350,6 - Georgia Strait,JEFFERD CREEK,2016,0.002225849,1787.734777,16,90-2585,803169.8323,1787.734777,GS
11351,6 - Georgia Strait,JEFFERD CREEK,2017,0.002225849,1213.428637,16,90-2585,545153.1666,1213.428637,GS
11352,6 - Georgia Strait,JEFFERD CREEK,2018,0.002225849,1125.615767,16,90-2585,505701.7621,1125.615767,GS
11353,6 - Georgia Strait,KELLY CREEK,1953,0.002422075,750,15,90-2725-900,321121.143,750,GS
11354,6 - Georgia Strait,KELLY CREEK,1954,0.002422075,1061.677203,15,90-2725-900,438333.6937,1061.677203,GS
11355,6 - Georgia Strait,KELLY CREEK,1955,0.002422075,75,15,90-2725-900,148884.4557,75,GS
11356,6 - Georgia Strait,KELLY CREEK,1956,0.002422075,400,15,90-2725-900,177435.1205,400,GS
11357,6 - Georgia Strait,KELLY CREEK,1957,0.002422075,1500,15,90-2725-900,351511.0603,1500,GS
11358,6 - Georgia Strait,KELLY CREEK,1958,0.002422075,400,15,90-2725-900,463158.9219,400,GS
11359,6 - Georgia Strait,KELLY CREEK,1959,0.002422075,150,15,90-2725-900,275464.5343,150,GS
11360,6 - Georgia Strait,KELLY CREEK,1960,0.002422075,75,15,90-2725-900,141978.4609,75,GS
11361,6 - Georgia Strait,KELLY CREEK,1961,0.002422075,75,15,90-2725-900,159783.2406,75,GS
11362,6 - Georgia Strait,KELLY CREEK,1962,0.002422075,75,15,90-2725-900,191057.0723,75,GS
11363,6 - Georgia Strait,KELLY CREEK,1963,0.002422075,75,15,90-2725-900,110866.1052,75,GS
11364,6 - Georgia Strait,KELLY CREEK,1964,0.002422075,200,15,90-2725-900,157219.4013,200,GS
11365,6 - Georgia Strait,KELLY CREEK,1965,0.002422075,200,15,90-2725-900,118080.5564,200,GS
11366,6 - Georgia Strait,KELLY CREEK,1966,0.002422075,400,15,90-2725-900,298155.7001,400,GS
11367,6 - Georgia Strait,KELLY CREEK,1967,0.002422075,30,15,90-2725-900,186572.1507,30,GS
11368,6 - Georgia Strait,KELLY CREEK,1968,0.002422075,600,15,90-2725-900,392172.5113,600,GS
11369,6 - Georgia Strait,KELLY CREEK,1969,0.002422075,200,15,90-2725-900,283570.9849,200,GS
11370,6 - Georgia Strait,KELLY CREEK,1970,0.002422075,400,15,90-2725-900,209708.7786,400,GS
11371,6 - Georgia Strait,KELLY CREEK,1971,0.002422075,400,15,90-2725-900,137643.3865,400,GS
11372,6 - Georgia Strait,KELLY CREEK,1972,0.002422075,3000,15,90-2725-900,445519.0714,3000,GS
11373,6 - Georgia Strait,KELLY CREEK,1973,0.002422075,300,15,90-2725-900,322422.6813,300,GS
11374,6 - Georgia Strait,KELLY CREEK,1974,0.002422075,185,15,90-2725-900,314093.7128,185,GS
11375,6 - Georgia Strait,KELLY CREEK,1975,0.002422075,700,15,90-2725-900,160789.4821,700,GS
11376,6 - Georgia Strait,KELLY CREEK,1976,0.002422075,559,15,90-2725-900,144201.6389,559,GS
11377,6 - Georgia Strait,KELLY CREEK,1977,0.002422075,938,15,90-2725-900,335391.5467,938,GS
11378,6 - Georgia Strait,KELLY CREEK,1978,0.002422075,1544,15,90-2725-900,399037.2405,1544,GS
11379,6 - Georgia Strait,KELLY CREEK,1979,0.002422075,900,15,90-2725-900,183373.0928,900,GS
11380,6 - Georgia Strait,KELLY CREEK,1980,0.002422075,1400,15,90-2725-900,370154.4963,1400,GS
11381,6 - Georgia Strait,KELLY CREEK,1981,0.002422075,250,15,90-2725-900,337491.4789,250,GS
11382,6 - Georgia Strait,KELLY CREEK,1982,0.002422075,1000,15,90-2725-900,342252.1139,1000,GS
11383,6 - Georgia Strait,KELLY CREEK,1983,0.002422075,2600,15,90-2725-900,315769.47,2600,GS
11384,6 - Georgia Strait,KELLY CREEK,1984,0.002422075,7500,15,90-2725-900,405821.186,7500,GS
11385,6 - Georgia Strait,KELLY CREEK,1985,0.002422075,3200,15,90-2725-900,584241.7063,3200,GS
11386,6 - Georgia Strait,KELLY CREEK,1986,0.002422075,700,15,90-2725-900,292263.3941,700,GS
11387,6 - Georgia Strait,KELLY CREEK,1987,0.002422075,24,15,90-2725-900,469939.4541,24,GS
11388,6 - Georgia Strait,KELLY CREEK,1988,0.002422075,410,15,90-2725-900,441372.3789,410,GS
11389,6 - Georgia Strait,KELLY CREEK,1989,0.002422075,1367,15,90-2725-900,180516.9376,1367,GS
11390,6 - Georgia Strait,KELLY CREEK,1990,0.002422075,1000,15,90-2725-900,455618.8402,1000,GS
11391,6 - Georgia Strait,KELLY CREEK,1991,0.002422075,956.7395817,15,90-2725-900,395008.1942,956.7395817,GS
11392,6 - Georgia Strait,KELLY CREEK,1992,0.002422075,1131,15,90-2725-900,468587.4611,1131,GS
11393,6 - Georgia Strait,KELLY CREEK,1993,0.002422075,1377,15,90-2725-900,560026.6633,1377,GS
11394,6 - Georgia Strait,KELLY CREEK,1994,0.002422075,563,15,90-2725-900,422605.6845,563,GS
11395,6 - Georgia Strait,KELLY CREEK,1995,0.002422075,488.1778614,15,90-2725-900,201553.5462,488.1778614,GS
11396,6 - Georgia Strait,KELLY CREEK,1996,0.002422075,588.4537417,15,90-2725-900,242954.357,588.4537417,GS
11397,6 - Georgia Strait,KELLY CREEK,1997,0.002422075,985,15,90-2725-900,272481.1107,985,GS
11398,6 - Georgia Strait,KELLY CREEK,1998,0.002422075,11000,15,90-2725-900,500719.1104,11000,GS
11399,6 - Georgia Strait,KELLY CREEK,1999,0.002422075,2120,15,90-2725-900,268171.1065,2120,GS
11400,6 - Georgia Strait,KELLY CREEK,2000,0.002422075,126,15,90-2725-900,120869.7782,126,GS
11401,6 - Georgia Strait,KELLY CREEK,2001,0.002422075,2200,15,90-2725-900,516819.9925,2200,GS
11402,6 - Georgia Strait,KELLY CREEK,2002,0.002422075,1425,15,90-2725-900,443636.2486,1425,GS
11403,6 - Georgia Strait,KELLY CREEK,2003,0.002422075,2536,15,90-2725-900,522635.7279,2536,GS
11404,6 - Georgia Strait,KELLY CREEK,2004,0.002422075,8443,15,90-2725-900,611172.286,8443,GS
11405,6 - Georgia Strait,KELLY CREEK,2005,0.002422075,2236,15,90-2725-900,397494.9184,2236,GS
11406,6 - Georgia Strait,KELLY CREEK,2006,0.002422075,664,15,90-2725-900,387091.2143,664,GS
11407,6 - Georgia Strait,KELLY CREEK,2007,0.002422075,27,15,90-2725-900,486201.7893,27,GS
11408,6 - Georgia Strait,KELLY CREEK,2008,0.002422075,1320,15,90-2725-900,367802.3889,1320,GS
11409,6 - Georgia Strait,KELLY CREEK,2009,0.002422075,870.9397381,15,90-2725-900,359584.0914,870.9397381,GS
11410,6 - Georgia Strait,KELLY CREEK,2010,0.002422075,607.6763959,15,90-2725-900,250890.7966,607.6763959,GS
11411,6 - Georgia Strait,KELLY CREEK,2011,0.002422075,1166.761556,15,90-2725-900,481719.7744,1166.761556,GS
11412,6 - Georgia Strait,KELLY CREEK,2012,0.002422075,1592.79786,15,90-2725-900,657616.9924,1592.79786,GS
11413,6 - Georgia Strait,KELLY CREEK,2013,0.002422075,1225,15,90-2725-900,497178.9082,1225,GS
11414,6 - Georgia Strait,KELLY CREEK,2014,0.002422075,1179.31792,15,90-2725-900,486903.9088,1179.31792,GS
11415,6 - Georgia Strait,KELLY CREEK,2015,0.002422075,848.8451148,15,90-2725-900,350461.9045,848.8451148,GS
11416,6 - Georgia Strait,KELLY CREEK,2016,0.002422075,1945.337795,15,90-2725-900,803169.8323,1945.337795,GS
11417,6 - Georgia Strait,KELLY CREEK,2017,0.002422075,1320.402007,15,90-2725-900,545153.1666,1320.402007,GS
11418,6 - Georgia Strait,KELLY CREEK,2018,0.002422075,1224.847736,15,90-2725-900,505701.7621,1224.847736,GS
11419,6 - Georgia Strait,LANG CREEK,1953,0.016024581,7500,15,90-2720,321121.143,7500,GS
11420,6 - Georgia Strait,LANG CREEK,1954,0.016024581,7500,15,90-2720,438333.6937,7500,GS
11421,6 - Georgia Strait,LANG CREEK,1955,0.016024581,3500,15,90-2720,148884.4557,3500,GS
11422,6 - Georgia Strait,LANG CREEK,1956,0.016024581,3500,15,90-2720,177435.1205,3500,GS
11423,6 - Georgia Strait,LANG CREEK,1957,0.016024581,3500,15,90-2720,351511.0603,3500,GS
11424,6 - Georgia Strait,LANG CREEK,1958,0.016024581,3500,15,90-2720,463158.9219,3500,GS
11425,6 - Georgia Strait,LANG CREEK,1959,0.016024581,4000,15,90-2720,275464.5343,4000,GS
11426,6 - Georgia Strait,LANG CREEK,1960,0.016024581,3500,15,90-2720,141978.4609,3500,GS
11427,6 - Georgia Strait,LANG CREEK,1961,0.016024581,1500,15,90-2720,159783.2406,1500,GS
11428,6 - Georgia Strait,LANG CREEK,1962,0.016024581,3500,15,90-2720,191057.0723,3500,GS
11429,6 - Georgia Strait,LANG CREEK,1963,0.016024581,3500,15,90-2720,110866.1052,3500,GS
11430,6 - Georgia Strait,LANG CREEK,1964,0.016024581,3500,15,90-2720,157219.4013,3500,GS
11431,6 - Georgia Strait,LANG CREEK,1965,0.016024581,750,15,90-2720,118080.5564,750,GS
11432,6 - Georgia Strait,LANG CREEK,1966,0.016024581,1500,15,90-2720,298155.7001,1500,GS
11433,6 - Georgia Strait,LANG CREEK,1967,0.016024581,400,15,90-2720,186572.1507,400,GS
11434,6 - Georgia Strait,LANG CREEK,1968,0.016024581,6000,15,90-2720,392172.5113,6000,GS
11435,6 - Georgia Strait,LANG CREEK,1969,0.016024581,4000,15,90-2720,283570.9849,4000,GS
11436,6 - Georgia Strait,LANG CREEK,1970,0.016024581,1200,15,90-2720,209708.7786,1200,GS
11437,6 - Georgia Strait,LANG CREEK,1971,0.016024581,1200,15,90-2720,137643.3865,1200,GS
11438,6 - Georgia Strait,LANG CREEK,1972,0.016024581,3000,15,90-2720,445519.0714,3000,GS
11439,6 - Georgia Strait,LANG CREEK,1973,0.016024581,1000,15,90-2720,322422.6813,1000,GS
11440,6 - Georgia Strait,LANG CREEK,1974,0.016024581,1000,15,90-2720,314093.7128,1000,GS
11441,6 - Georgia Strait,LANG CREEK,1975,0.016024581,5000,15,90-2720,160789.4821,5000,GS
11442,6 - Georgia Strait,LANG CREEK,1976,0.016024581,749,15,90-2720,144201.6389,749,GS
11443,6 - Georgia Strait,LANG CREEK,1977,0.016024581,1832,15,90-2720,335391.5467,1832,GS
11444,6 - Georgia Strait,LANG CREEK,1978,0.016024581,2442,15,90-2720,399037.2405,2442,GS
11445,6 - Georgia Strait,LANG CREEK,1979,0.016024581,2500,15,90-2720,183373.0928,2500,GS
11446,6 - Georgia Strait,LANG CREEK,1980,0.016024581,2500,15,90-2720,370154.4963,2500,GS
11447,6 - Georgia Strait,LANG CREEK,1981,0.016024581,3000,15,90-2720,337491.4789,3000,GS
11448,6 - Georgia Strait,LANG CREEK,1982,0.016024581,1000,15,90-2720,342252.1139,1000,GS
11449,6 - Georgia Strait,LANG CREEK,1983,0.016024581,300,15,90-2720,315769.47,300,GS
11450,6 - Georgia Strait,LANG CREEK,1984,0.016024581,3500,15,90-2720,405821.186,3500,GS
11451,6 - Georgia Strait,LANG CREEK,1985,0.016024581,3200,15,90-2720,584241.7063,3200,GS
11452,6 - Georgia Strait,LANG CREEK,1986,0.016024581,1500,15,90-2720,292263.3941,1500,GS
11453,6 - Georgia Strait,LANG CREEK,1987,0.016024581,3000,15,90-2720,469939.4541,3000,GS
11454,6 - Georgia Strait,LANG CREEK,1988,0.016024581,1700,15,90-2720,441372.3789,1700,GS
11455,6 - Georgia Strait,LANG CREEK,1989,0.016024581,2500,15,90-2720,180516.9376,2500,GS
11456,6 - Georgia Strait,LANG CREEK,1990,0.016024581,6246,15,90-2720,455618.8402,6246,GS
11457,6 - Georgia Strait,LANG CREEK,1991,0.016024581,15313,15,90-2720,395008.1942,15313,GS
11458,6 - Georgia Strait,LANG CREEK,1992,0.016024581,5842,15,90-2720,468587.4611,5842,GS
11459,6 - Georgia Strait,LANG CREEK,1993,0.016024581,25260,15,90-2720,560026.6633,25260,GS
11460,6 - Georgia Strait,LANG CREEK,1994,0.016024581,28000,15,90-2720,422605.6845,28000,GS
11461,6 - Georgia Strait,LANG CREEK,1995,0.016024581,4764,15,90-2720,201553.5462,4764,GS
11462,6 - Georgia Strait,LANG CREEK,1996,0.016024581,2930,15,90-2720,242954.357,2930,GS
11463,6 - Georgia Strait,LANG CREEK,1997,0.016024581,1466,15,90-2720,272481.1107,1466,GS
11464,6 - Georgia Strait,LANG CREEK,1998,0.016024581,10595,15,90-2720,500719.1104,10595,GS
11465,6 - Georgia Strait,LANG CREEK,1999,0.016024581,10686,15,90-2720,268171.1065,10686,GS
11466,6 - Georgia Strait,LANG CREEK,2000,0.016024581,3260,15,90-2720,120869.7782,3260,GS
11467,6 - Georgia Strait,LANG CREEK,2001,0.016024581,8345,15,90-2720,516819.9925,8345,GS
11468,6 - Georgia Strait,LANG CREEK,2002,0.016024581,6318,15,90-2720,443636.2486,6318,GS
11469,6 - Georgia Strait,LANG CREEK,2003,0.016024581,10838,15,90-2720,522635.7279,10838,GS
11470,6 - Georgia Strait,LANG CREEK,2004,0.016024581,21752,15,90-2720,611172.286,21752,GS
11471,6 - Georgia Strait,LANG CREEK,2005,0.016024581,11334,15,90-2720,397494.9184,11334,GS
11472,6 - Georgia Strait,LANG CREEK,2006,0.016024581,10560,15,90-2720,387091.2143,10560,GS
11473,6 - Georgia Strait,LANG CREEK,2007,0.016024581,6382,15,90-2720,486201.7893,6382,GS
11474,6 - Georgia Strait,LANG CREEK,2008,0.016024581,6692,15,90-2720,367802.3889,6692,GS
11475,6 - Georgia Strait,LANG CREEK,2009,0.016024581,5970,15,90-2720,359584.0914,5970,GS
11476,6 - Georgia Strait,LANG CREEK,2010,0.016024581,5265,15,90-2720,250890.7966,5265,GS
11477,6 - Georgia Strait,LANG CREEK,2011,0.016024581,24534,15,90-2720,481719.7744,24534,GS
11478,6 - Georgia Strait,LANG CREEK,2012,0.016024581,17528,15,90-2720,657616.9924,17528,GS
11479,6 - Georgia Strait,LANG CREEK,2013,0.016024581,5764,15,90-2720,497178.9082,5764,GS
11480,6 - Georgia Strait,LANG CREEK,2014,0.016024581,2404,15,90-2720,486903.9088,2404,GS
11481,6 - Georgia Strait,LANG CREEK,2015,0.016024581,6896,15,90-2720,350461.9045,6896,GS
11482,6 - Georgia Strait,LANG CREEK,2016,0.016024581,2475,15,90-2720,803169.8323,2475,GS
11483,6 - Georgia Strait,LANG CREEK,2017,0.016024581,6470,15,90-2720,545153.1666,6470,GS
11484,6 - Georgia Strait,LANG CREEK,2018,0.016024581,3915,15,90-2720,505701.7621,3915,GS
11485,6 - Georgia Strait,LOIS RIVER,1953,0.000830683,400,15,90-2700,321121.143,400,GS
11486,6 - Georgia Strait,LOIS RIVER,1954,0.000830683,364.1164972,15,90-2700,438333.6937,364.1164972,GS
11487,6 - Georgia Strait,LOIS RIVER,1955,0.000830683,75,15,90-2700,148884.4557,75,GS
11488,6 - Georgia Strait,LOIS RIVER,1956,0.000830683,200,15,90-2700,177435.1205,200,GS
11489,6 - Georgia Strait,LOIS RIVER,1957,0.000830683,400,15,90-2700,351511.0603,400,GS
11490,6 - Georgia Strait,LOIS RIVER,1958,0.000830683,400,15,90-2700,463158.9219,400,GS
11491,6 - Georgia Strait,LOIS RIVER,1959,0.000830683,400,15,90-2700,275464.5343,400,GS
11492,6 - Georgia Strait,LOIS RIVER,1960,0.000830683,200,15,90-2700,141978.4609,200,GS
11493,6 - Georgia Strait,LOIS RIVER,1961,0.000830683,200,15,90-2700,159783.2406,200,GS
11494,6 - Georgia Strait,LOIS RIVER,1962,0.000830683,200,15,90-2700,191057.0723,200,GS
11495,6 - Georgia Strait,LOIS RIVER,1963,0.000830683,200,15,90-2700,110866.1052,200,GS
11496,6 - Georgia Strait,LOIS RIVER,1964,0.000830683,200,15,90-2700,157219.4013,200,GS
11497,6 - Georgia Strait,LOIS RIVER,1965,0.000830683,200,15,90-2700,118080.5564,200,GS
11498,6 - Georgia Strait,LOIS RIVER,1966,0.000830683,200,15,90-2700,298155.7001,200,GS
11499,6 - Georgia Strait,LOIS RIVER,1967,0.000830683,30,15,90-2700,186572.1507,30,GS
11500,6 - Georgia Strait,LOIS RIVER,1968,0.000830683,600,15,90-2700,392172.5113,600,GS
11501,6 - Georgia Strait,LOIS RIVER,1969,0.000830683,300,15,90-2700,283570.9849,300,GS
11502,6 - Georgia Strait,LOIS RIVER,1970,0.000830683,500,15,90-2700,209708.7786,500,GS
11503,6 - Georgia Strait,LOIS RIVER,1971,0.000830683,75,15,90-2700,137643.3865,75,GS
11504,6 - Georgia Strait,LOIS RIVER,1972,0.000830683,100,15,90-2700,445519.0714,100,GS
11505,6 - Georgia Strait,LOIS RIVER,1973,0.000830683,150,15,90-2700,322422.6813,150,GS
11506,6 - Georgia Strait,LOIS RIVER,1974,0.000830683,153,15,90-2700,314093.7128,153,GS
11507,6 - Georgia Strait,LOIS RIVER,1975,0.000830683,75,15,90-2700,160789.4821,75,GS
11508,6 - Georgia Strait,LOIS RIVER,1976,0.000830683,176,15,90-2700,144201.6389,176,GS
11509,6 - Georgia Strait,LOIS RIVER,1977,0.000830683,230,15,90-2700,335391.5467,230,GS
11510,6 - Georgia Strait,LOIS RIVER,1978,0.000830683,341,15,90-2700,399037.2405,341,GS
